"CUE Anexo","Es anexo","Sector","Recibe subvención estatal","Es confesional","Ámbito","Nombre del establecimiento","Domicilio","C. P.","Localidad","Teléfono","Correo electrónico","Ofrece educación primaria","Ofrece educación secundaria","Ofrece educación inicial y/o maternal","Turnos del nivel secundario","Jornada extendida","Idiomas que se enseñan","Artisticas","Biblioteca","Sala o laboratorio de informática","Tiene asociación cooperadora","Dispone de conexión a internet","Tipo de conexión","Origen de electricidad","Es secundaria técnica","Es artística","Es modalidad intercultural bilingüe","Establecimiento creado en 2024","Secciones","Secciones independientes de nivel secundario en 2023","Secciones múltiples de nivel secundario en 2023","Matrícula","Matrícula varones de nivel secundario en 2023","Egresados de nivel secundario en 2022","Egresados varones de nivel secundario en 2022","Latitud","Longitud","Precisión del georreferenciamiento","Código de provincia","Nombre de provincia","Código de departamentos/comuna","Nombre de departamentos/comuna","Código de radio"
"140451000",2,1,2,2,1,"I.P.E.M. Nº 11 ALBERTO PIO AUGUSTO COGNIGNI","JUAN DE OLANO 2700 JOSE IGNACIO DIAZ 3º SECCION","X5014","CORDOBA","0351 4348813","EE0310911@cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Danzas, T",1,2,1,1,"Internet Móvil","Red Pública",2,2,2,2,18,18,0,447,205,40,11,-31.44823222,-64.13808081,"PRECISA","14","Córdoba","14014","Capital","140149409"
"140046800",2,1,2,2,1,"I.P.E.M. Nº 40 DEODORO ROCA","PEDRO LUIS DE CABRERA 3070 JARDIN B°JARDIN","X5014","CORDOBA","0351 4334228","ipem40_deodororoca@hotmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"Otro tipo","Red Pública",2,2,2,2,22,18,4,690,347,48,20,-31.44768232,-64.17158739,"APROXIMADA","14","Córdoba","14014","Capital","140149217"
"140567500",2,1,2,2,1,"I.P.E.T. Nº 416","CALLE PUBLICA S/N°  CIUDAD DE MIS SUEÑOS RUTA 9 KM 690","X5000","CORDOBA","0351 4349835","ee0311420@me.cba.gov.ar;ipetn416@gmail.com",2,1,2,"Tarde",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Telefónica","Red Pública, Generador hidráulico",1,2,2,2,11,9,2,231,123,11,6,-31.44954346,-64.10990389,"APROXIMADA","14","Córdoba","14014","Capital","140149508"
"140504601",1,1,2,2,2,"I.P.E.M N° 329 - ANEXO EL DESCANSO","PUBLICA   ZONA RURAL","X2434","EL DESCANSO(POR ARROYITO)","03576 450948","iipem329eldescanso@hotmail.com; EE0310021@me.cba.gov.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica",1,2,1,1,"Cable Modem","Red Pública",2,2,2,2,2,0,2,25,9,4,2,-31.5312368,-63.0557725,"PRECISA","14","Córdoba","14140","San Justo","141400208"
"140292800",2,2,3,1,1,"INSTITUTO ADVENTISTA VELEZ SARSFIELD","TANINGA 3150 OÑA B°OÑA","X5014ILL","CORDOBA","0351 4648098","instituto.iac@educacionadventista.org.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Internet Móvil","Red Pública",2,2,2,2,12,12,0,418,201,53,30,-31.44850879,-64.16700429,"PRECISA","14","Córdoba","14014","Capital","140149315"
"140479000",2,1,2,2,1,"I.P.E.M. Nº 309 PROFESOR CARLOS FUENTEALBA","MANZANA 40 - CALLE PUBLICA S/N°  V.I.P.R.O. B°V.I.P.R.O.","X5014","CORDOBA","0351 4348886","ipem309@hotmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Telefónica","Red Pública",2,2,2,2,11,11,0,335,171,15,3,-31.45128281,-64.1464989,"APROXIMADA","14","Córdoba","14014","Capital","140149408"
"140513800",2,2,5,1,1,"INSTITUTO SAN ANDRES","MADRID 65","X5152","VILLA CARLOS PAZ","03541 437331","iemsanandres@gmail.com",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,2,1,"Cable Modem","Red Pública",2,2,2,2,6,6,0,201,69,21,3,-31.453617,-64.509178,"PRECISA","14","Córdoba","14091","Punilla","140911220"
"140362600",2,1,2,2,1,"I.P.E.M. Nº 195 PRIMER TTE.PEDRO IGNACIO BEAN","VIÑA DEL MAR 3621 LAS FLORES B° LAS FLORES","X5016","CORDOBA","0351 4344013/ 4619126","ipem195@yahoo.com.ar /ee0310709@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés, Portugués, Otro Idioma","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"Cable Modem","Red Pública",2,2,2,2,15,15,0,450,221,37,17,-31.45138825,-64.20198155,"PRECISA","14","Córdoba","14014","Capital","140149116"
"140535600",2,1,2,2,1,"I.P.E.M.y T. N° 357 JOSE CAMPELLONE","HUGO JUAREZ 1800 SMATA MANZANA T, LOTE 17","X5016","CORDOBA","0351 4344130","ipem357-secretaria@hotmail.com.ar; EE0310569@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"ADSL/ Cable Modem","Red Pública",1,2,2,2,19,19,0,569,313,57,28,-31.45271968,-64.22179009,"APROXIMADA","14","Córdoba","14014","Capital","140141015"
"140267500",2,2,3,3,1,"INSTITUTO JOVENES ARGENTINOS","BOTAFOGO 3448 JARDIN ESPINOSA B° JARDIN ESPINOSA _ AV. RICCHIERI AL 3400","X5016","CORDOBA","0351 4649288","jargentinos_coopna@arnet.com.ar",2,1,2,"Mañana, Doble",2,"Inglés, Portugués","Música, Artísticas Visuales/Plástica, Teatro",1,2,2,1,"ADSL","Red Pública",2,2,2,2,12,12,0,399,200,65,26,-31.45301991,-64.17517397,"APROXIMADA","14","Córdoba","14014","Capital","140141501"
"140267800",2,2,5,1,1,"INSTITUTO NUESTRA SEÑORA","INCA MANCO 3450 JARDIN ESPINOSA B° JARDIN ESPINOSA","X5014","CORDOBA","0351 4644099","direccionsecundario@ins.edu.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Cable Modem","Red Pública",2,2,2,2,18,18,0,646,310,85,39,-31.45443076,-64.17485176,"APROXIMADA","14","Córdoba","14014","Capital","140141501"
"140571200",2,2,1,3,1,"INSTITUTO JOCKEY CLUB CORDOBA","AV VALPARAISO 3595 JARDIN B°JARDIN","X5016","CORDOBA","0351 5709161","secundario@jockeyclubcordoba.com.ar",2,1,2,"Doble",1,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",2,2,2,1,"Cable Modem/ Otro tipo","Red Pública",2,2,2,2,8,8,0,228,137,0,0,-31.45540637,-64.186539,"PRECISA","14","Córdoba","14014","Capital","140141501"
"140362700",2,2,5,1,1,"INSTITUTO SAN JOSE ARTESANO","HUILICHES 1021 LOS OLMOS B° LOS OLMOS","X5016","CORDOBA","0351 4611369","s_joseartesano@yahoo.com.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",2,1,2,1,"Cable Modem","Red Pública",2,2,2,2,10,10,0,343,158,36,14,-31.45624656,-64.2136569,"APROXIMADA","14","Córdoba","14014","Capital","140141003"
"140402000",2,1,2,2,1,"I.P.E.T. Nº 250 DR. JUAN BIALET MASSE","AV. ARMADA ARGENTINA 287 LAS FLORES B° LAS FLORES","X5016","CORDOBA","0351 4334537/38","ipet250bialetmasse@gmail.com; EE0320003@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Telefónica","Red Pública",1,2,2,2,34,32,2,900,717,16,15,-31.45332083,-64.20548736,"APROXIMADA","14","Córdoba","14014","Capital","140141006"
"140222100",2,1,2,2,1,"I.P.E.M. Nº 176 GRANADERO JOSE MARQUEZ","AUGUSTO FERNANDO MARZANO 4500 SAN JAVIER B° SAN JAVIER","X5123","CORDOBA","0351 4348850","EE0310640@me.cba.gov.ar;ipem176@yahoo.com.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"ADSL","Red Pública",2,2,2,2,17,17,0,502,251,24,8,-31.45265489,-64.10380798,"APROXIMADA","14","Córdoba","14014","Capital","140141101"
"140250800",2,2,5,1,1,"INSTITUTO PARROQUIAL SAN FRANCISCO DE ASIS","JOSE ANTONIO GUARDADO 184 LAS FLORES B° LAS FLORES","X5016","CORDOBA","0351 4611887","sec.secundario@sanfranciscoasis.edu.ar ; prosecremedia@sanfranciscoasis.edu.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Cable Modem","Red Pública",2,2,2,2,24,24,0,780,373,101,42,-31.45371144,-64.19788435,"APROXIMADA","14","Córdoba","14014","Capital","140149605"
"140231100",2,1,2,2,1,"I.P.E.T. Nº 67 TTE. CNEL. LUIS PIEDRABUENA","PADRE CARLOS MARELLA 904 17 DE OCTUBRE MALAGUEÑO","X5101","MALAGUEÑO","0351 4981064","ipem_67@hotmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"Cable Modem","Red Pública",1,2,2,2,18,18,0,433,263,15,12,-31.46020428,-64.35371923,"APROXIMADA","14","Córdoba","14147","Santa María","141470109"
"140457800",2,2,5,3,1,"INSTITUTO JORGE VOCOS LESCANO","AV.ARMADA ARGENTINA 845 PARQUE LATINO B°PARQUE LATINO","X5016","CORDOBA","0351 4618978","vocoslescano18@hotmail.com",2,1,2,"Mañana, Doble",2,"Inglés, Portugués","Música, Artísticas Visuales/Plástica, Teatro",1,2,2,1,"Cable Modem","Red Pública",2,2,2,2,6,6,0,224,102,19,13,-31.45853,-64.212258,"PRECISA","14","Córdoba","14014","Capital","140141012"
"140221900",2,1,2,2,1,"I.P.E.T. Nº 77 GDOR.DR.S.DEL CASTILLO","DIEGO PACHECO 4830 SAN FELIPE B° SAN FELIPE - INTERFABRICA - ATRAS DEL CORRALON MUNICIPAL","X5014","CORDOBA","0351 4348896/97","ipemn77@yahoo.com.ar; EE0310431@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música",1,1,1,1,"Cable Modem","Red Pública",1,2,2,2,23,23,0,588,415,27,18,-31.45668352,-64.134609,"APROXIMADA","14","Córdoba","14014","Capital","140149514"
"140012900",2,2,5,1,1,"INSTITUTO SAN CARLOS","INTENDENTE BOGACKI 499  MALAGUEÑO","X5101","MALAGUEÑO","0351 4981292 / 4982069","instituto-sancarlos@hotmail.com",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Internet Móvil","Red Pública",2,2,2,2,6,6,0,247,134,29,11,-31.46257833,-64.36068219,"APROXIMADA","14","Córdoba","14147","Santa María","141470112"
"140504602",1,1,2,2,2,"I.P.E.M. N° 329 - ANEXO LA CURVA","JOSE PASSAMONTE 544  PARAJE LA CURVA - RUTA 19 KM.618","X2434","LA CURVA","03576 450207","ipem329anexolacurva@gmail.com; EE310013@me.cba.gov.ar",2,1,2,"Tarde",2,"Inglés","Música, Artísticas Visuales/Plástica",1,2,1,1,"Cable Modem","Red Pública",2,2,2,2,2,0,2,42,23,4,2,-31.4392581,-63.1202581,"PRECISA","14","Córdoba","14140","San Justo","141400105"
"140433200",2,2,1,3,1,"INSTITUTO SAN PATRICIO","AV. VALPARAISO 4140 JARDIN HIPODROMO","X5016","CORDOBA","0351 4613463","administracion@colegiosanpatricio.edu.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"ADSL/ Cable Modem","Red Pública",2,2,2,2,7,7,0,220,111,29,21,-31.46105025,-64.18687324,"PRECISA","14","Córdoba","14014","Capital","140149609"
"140015700",2,1,2,2,1,"I.P.E.M. Nº 207 EDUARDO RAUL REQUENA","AV.FARADAY 5127 ITUZAINGO","X5020","CORDOBA","0351 4348934","requena207@yahoo.com.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Telefónica","Red Pública",2,2,2,2,30,30,0,1071,484,150,62,-31.460326,-64.086887,"APROXIMADA","14","Córdoba","14014","Capital","140141205"
"140475300",2,1,2,2,1,"I.P.E.M. Nº 315  JOSE HERNANDEZ","JOSE HERNANDEZ 3088 COTTOLENGO SAN FRANCISCO","X2400","SAN FRANCISCO","03564 443725","ipem315josehernandez@gmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés, Italiano","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"Telefónica","Red Pública",2,2,2,2,12,12,0,314,146,32,16,-31.4171,-62.0978,"PRECISA","14","Córdoba","14140","San Justo","141401108"
"140576000",2,1,2,2,1,"I.P.E.M. Nº 433","M. N. DE FERREYRA S/N°  CENTRO MALAGUEÑO (FRENTE A BANCOR)","X 5101","MALAGUEÑO","0351 4981221","EE0311438@me.cba.gov.ar",2,1,2,"Tarde",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Cable Modem","Red Pública",2,2,2,2,6,6,0,192,79,18,5,-31.4655553,-64.358178,"PRECISA","14","Córdoba","14147","Santa María","141470113"
"140426100",2,2,3,1,1,"INSTITUTO FASTA JESUS DE LA MISERICORDIA","TOMASA SOSA 1774 SAN CAYETANO SAN FRANCISCO","X2400","SAN FRANCISCO","03564 433749","jesusmiser@yahoo.com.ar secretarianm@jmisericordia.redfasta.edu",2,1,2,"Tarde",2,"Inglés","Música, Artísticas Visuales/Plástica, Danzas",2,1,2,1,"Telefónica/ ADSL/ Internet Móvil","Red Pública",2,2,2,2,6,6,0,165,81,26,9,-31.4158,-62.0661,"PRECISA","14","Córdoba","14140","San Justo","141401203"
"140411400",2,2,3,3,1,"INSTITUTO TECNICO RENAULT","COLONIA IMPIRA S/N°  SANTA ISABEL B° SANTA ISABEL","X5017","CORDOBA","0351 4268133/5898133","info@itr.edu.ar",2,1,2,"Doble",1,"Inglés","Música, Artísticas Visuales/Plástica, Danzas",1,1,2,1,"Internet Móvil","Red Pública, Grupo electrógeno",1,2,2,2,10,10,0,343,307,33,30,-31.46450176,-64.25752075,"APROXIMADA","14","Córdoba","14014","Capital","140140907"
"140543500",2,1,2,2,1,"I.P.E.M. Nº 376 NELSON MANDELA","CALLE PUBLICA S/N°  VICOR B° VICOR","X5017","CORDOBA","0351 4948918","EE0311432@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Telefónica/ ADSL","Red Pública",2,2,2,2,15,15,0,410,191,23,10,-31.477304,-64.252642,"PRECISA","14","Córdoba","14014","Capital","140140907"
"140570700",2,1,2,2,1,"ESCUELA EXPERIMENTAL CON ENFASIS EN TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION","ESPAÑA 2160 B° INDEPENDENCIA SAN FRANCISCO","X2400","SAN FRANCISCO","03564 15677059(COORD)","",2,1,2,"Doble",1,"Inglés","Música, Artísticas Visuales/Plástica",2,1,1,1,"Cable Modem","Red Pública",2,2,2,2,5,5,0,118,55,0,0,-31.42208031,-62.09998604,"APROXIMADA","14","Córdoba","14140","San Justo","141401110"
"140570800",2,1,2,2,1,"ESCUELA EXPERIMENTAL CON ENFASIS EN TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION","FALUCHO S/N°  PRESIDENTE ROQUE SAENZ PEÑA SAN FRANCISCO","X2400","SAN FRANCISCO","03564 15504052(SECRET)","sanfrancisco.ds@escuelasproa.edu.ar",2,1,2,"Doble",1,"Inglés","Música, Artísticas Visuales/Plástica, Danzas, T",2,2,1,1,"Cable Modem","Red Pública",2,2,2,2,5,5,0,115,65,0,0,-31.4221065,-62.09995699,"PRECISA","14","Córdoba","14140","San Justo","141401110"
"140476200",2,1,2,2,1,"I.P.E.M. y T. Nº 319 - ROBERTO FONTANARROSA","RAMON VILLAFAÑE 2900 CERVECEROS B° CERVECEROS (AL LADO DE CENTRO VECINAL)","X5014","CORDOBA","0351 4334226/27","ipem319@hotmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Danzas, T",1,1,1,1,"ADSL","Red Pública",1,2,2,2,25,23,2,601,359,63,36,-31.463325,-64.15849,"APROXIMADA","14","Córdoba","14014","Capital","140141511"
"140238700",2,2,5,3,1,"INSTITUTO SECUNDARIO ORIENTADO Y TECNICO CARLOS MARIA DE ALVEAR","AVENIDA FARADAY 5721 LOS EUCALIPTUS B° LOS EUCALIPTUS","X5123","CORDOBA","0351 4979381","cmdealvear@hotmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Cable Modem/ Satelital/ Otro tipo","Red Pública",2,2,2,2,17,17,0,532,258,33,13,-31.46755017,-64.0874209,"APROXIMADA","14","Córdoba","14014","Capital","140141303"
"140411300",2,1,2,2,1,"I.P.E.M. Nº 183 PEDRO B. PALACIOS","REALICO 2407 CONGRESO ESQ.VILLA DOLORES","X5017","CORDOBA","0351 4343140","ipem183.pbpalacios@gmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Telefónica/ Cable Modem","Red Pública",2,2,2,2,15,15,0,421,199,33,17,-31.46582848,-64.23486773,"PRECISA","14","Córdoba","14014","Capital","140140906"
"140222600",2,2,5,3,1,"INSTITUTO DALMACIO VELEZ SARSFIELD","CIPRIANO PERELLO 4747 FERREYRA SUD B° FERREYRA SUD","X5020","CORDOBA","0351 4348882","EE1230052@me.cba.gov.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,2,1,"Internet Móvil","Red Pública",2,2,2,2,10,10,0,340,169,20,9,-31.46452793,-64.11071685,"APROXIMADA","14","Córdoba","14014","Capital","140141107"
"140540800",2,1,2,2,1,"I.P.E.T. Nº 312 DALMACIO VELEZ SARSFIELD","CIPRIANO PERELLO  4747 FERREYRA BARRIO FERREYRA","X5020","CORDOBA","0351 4348882","EE0311374@me.cba.gov.ar ; ipem312dvs@gmail.com",2,1,2,"Tarde",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,2,1,"Cable Modem","Red Pública",1,2,2,2,15,14,1,370,183,18,13,-31.464708,-64.110847,"PRECISA","14","Córdoba","14014","Capital","140141107"
"140286900",2,1,2,2,2,"I.P.E.M. Nº 117 DANTE E. BONATI","RUTA 14  CENTRO BARRIO CENTRO (FRENTE A PLAZA) - VILLA RIO ICHO CRUZ","X5153","VILLA RIO ICHO CRUZ","03541 495778","ipem117@yahoo.com.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"Telefónica/ Cable Modem","Red Pública",2,2,2,2,12,12,0,407,194,40,16,-31.48291979,-64.55981056,"PRECISA","14","Córdoba","14091","Punilla","140911312"
"140382900",2,1,2,2,1,"I.P.E.T. Nº 264 TEODORO ASTEGGIANO","RESISTENCIA 1080 PARQUE SAN FRANCISCO","X2400","SAN FRANCISCO","03564 443717/443720","ipet264@outlook.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Cable Modem","Red Pública",1,2,2,2,16,16,0,263,147,13,2,-31.42124013,-62.0684239,"PRECISA","14","Córdoba","14140","San Justo","141401205"
"140326500",2,1,2,2,1,"I.P.E.M. Nº 123 BLANCA ETCHEMENDY","NEIVA S/N°  VILLA EL LIBERTADOR B° VILLA EL LIBERTADOR","X5017","CORDOBA","0351 4333532","blanca_etchemendy@yahoo.com.ar / EE0310548@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Cable Modem","Red Pública",2,2,2,2,22,20,2,558,280,24,9,-31.47192995,-64.21905129,"PRECISA","14","Córdoba","14014","Capital","140149803"
"140538200",2,1,2,2,1,"I.P.E.M. Nº 360 PROFESOR EDGAR TOLEDO","DEFENSA ESQ. CACHEUTA  VILLA EL LIBERTADOR B° VILLA EL LIBERTADOR(HOSPITAL PRÍNCIPE DE ASTURIAS)","X5017","CORDOBA","0351 4343126/27","EE0311400@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,2,1,"Otro tipo","Red Pública",2,2,2,2,15,15,0,452,207,45,21,-31.46877,-64.21783,"APROXIMADA","14","Córdoba","14014","Capital","140149803"
"140566100",2,2,1,1,1,"CENTRO INTEGRAL EDUCATIVO M.E.D.E.A NIVEL SECUNDARIO","RIO NEGRO 4997 VILLA EL LIBERTADOR Bº VILLA EL LIBERTADOR","X5017","CORDOBA","0351 4947189","ciem.secundariomedea@gmail.com",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Danzas",1,2,2,1,"Telefónica/ Cable Modem","Red Pública",2,2,2,2,12,12,0,394,182,0,0,-31.46986576,-64.22139707,"PRECISA","14","Córdoba","14014","Capital","140149803"
"140252700",2,2,5,1,1,"INSTITUTO VILLA EUCARISTICA (F.A.S.T.A.)","CALLE PUBLICA S/N°  VILLA EUCARISTICA B°VILLA EUCARISTICA-CNO. A SAN CARLOS KM 5 1/2","X5014","CORDOBA","0351 8354182/4641698","secretarianm@veucaristica.redfasta.edu.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Cable Modem/ Satelital","Red Pública",2,2,2,2,23,23,0,768,376,67,21,-31.47973464,-64.1792696,"APROXIMADA","14","Córdoba","14014","Capital","140141515"
"140303700",2,1,2,2,1,"I.P.E.M. Nº 96 PROF. PASCUAL BAILON SOSA","AV. TRIGUEROS 151 INDEPENDENCIA SAN FRANCISCO","X2400","SAN FRANCISCO","03564 443723","ipem96@elcolegioencasa.edu.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Cable Modem/ Internet Móvil","Red Pública",2,2,2,2,12,12,0,280,158,26,7,-31.4247,-62.103,"PRECISA","14","Córdoba","14140","San Justo","141401120"
"140478800",2,1,2,2,1,"I.P.E.T. Nº 313 Dr. PABLO MIRIZZI","AV.VIÑA DEL MAR 4910 MIRIZZI entre Defensa y C.Ibarra","X5016","CORDOBA","0351 4343130 - 4343131","ipet313oficial@gmail.com; EE0311375@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"Cable Modem","Red Pública",1,2,2,2,13,13,0,360,214,4,2,-31.47140412,-64.20699108,"APROXIMADA","14","Córdoba","14014","Capital","140149702"
"140551803",1,1,2,2,2,"I.P.E.M. N° 384 ANEXO VILLA DE POCHO","CALLE PUBLICA   VILLA DE POCHO - POCHO","X5299","VILLA DE POCHO","0 0","ipem384villadepocho@outlook.com",2,1,2,"Mañana, Doble",2,"Inglés","Teatro",1,1,1,1,"Internet Móvil","Red Pública",2,2,2,2,2,0,2,17,10,5,1,-31.48835186,-65.28172089,"PRECISA","14","Córdoba","14077","Pocho","140770213"
"140223103",1,1,2,2,1,"I.P.E.M. Nº 136 DR. ALFREDO L. PALACIOS ANEXO LA CARBONADA","RUTA 9  LA CARBONADA B° LA CARBONADA ( RUTA 9 SUR - KM 689)","X5119","CORDOBA","0351 4348795(BASE)","ipem136lacarbonada@hotmail.com",2,1,2,"Tarde",2,"Inglés","Artísticas Visuales/Plástica, Teatro",2,2,1,2,"","Red Pública",2,2,2,2,3,0,3,54,34,2,0,-31.50569187,-64.10161601,"PRECISA","14","Córdoba","14014","Capital","140141310"
"140455900",2,2,3,1,1,"INSTITUTO DON ORIONE","JOSE BENITO COTTOLENGO 1955 SANTA ISABEL 1RA. SECCION B° SANTA ISABEL 1RA. SECCION-CNO.A ALTA GRACIA KM. 7","X5017","CORDOBA","0351 4940486","nivelsecundario.idocba@gmail.com",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,2,1,"ADSL/ Cable Modem/ Internet Móvil","Red Pública",2,2,2,2,13,13,0,419,196,52,20,-31.47584679,-64.23520639,"APROXIMADA","14","Córdoba","14014","Capital","140149903"
"140302900",2,2,5,1,1,"INSTITUTO SAN FRANCISCO DE ASIS","JUAN JOSE PASO 1650 VELEZ SARSFIELD SAN FRANCISCO","X2400","SAN FRANCISCO","03564 420388","isfa_sf@hotmail.com.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"ADSL/ Cable Modem","Red Pública",2,2,2,2,12,12,0,408,179,66,32,-31.424,-62.0838,"PRECISA","14","Córdoba","14140","San Justo","141401115"
"140432900",2,2,5,3,1,"INSTITUTO NTRA. SRA. DEL TRABAJO","AV. DE MAYO  350 VILLA EL LIBERTADOR Bº VILLA EL LIBERTADOR","X5017","CORDOBA","0351 4949852","EE1210952@me.cba.gov.ar",1,1,2,"Mañana, Doble",2,"Inglés","Teatro",2,1,2,1,"Cable Modem/ Internet Móvil","Red Pública",2,2,2,2,0,0,0,0,0,0,0,-31.47560794,-64.2232881,"PRECISA","14","Córdoba","14014","Capital","140149809"
"140475900",2,1,2,2,1,"I.P.E.M.y T. N° 310 PUERTO ARGENTINO","SARGENTO RIOS  INAUDI","X5016","CORDOBA","0351 4343143","ipem310@gmail.com; EE0311372@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"ADSL","Red Pública",1,2,2,2,18,18,0,461,253,39,17,-31.47486738,-64.19254133,"APROXIMADA","14","Córdoba","14014","Capital","140149704"
"140321800",2,2,5,1,1,"INSTITUTO PABLO VI","LIBERTAD 2859 CONSOLATA SAN FRANCISCO","X2400","SAN FRANCISCO","03564 431416","pablovi@consolata.org.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,2,1,"Cable Modem","Red Pública",2,2,2,2,18,18,0,603,247,70,25,-31.4299,-62.0984,"PRECISA","14","Córdoba","14140","San Justo","141401403"
"140270000",2,1,2,2,2,"I.P.E.A. Nº 234 MIGUEL DE LA FUENTE","PASAJE CEFERINO NAMUNCURA s/n°  CENTRO AMBUL","X5299","AMBUL","03542 492221","ipea234@gmail.com",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"Satelital","Red Pública",1,2,2,2,7,7,0,117,55,5,3,-31.492378,-65.059851,"PRECISA","14","Córdoba","14126","San Alberto","141260109"
"140478200",2,1,2,2,1,"I.P.E.M. N° 311 PABLO GAITAN","USUAHIA 2150 CABILDO B° CABILDO","X5017","CORDOBA","0351 4343136","ipem311@yahoo.com.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Danzas, T",1,1,1,1,"Otro tipo","Red Pública",2,2,2,2,18,16,2,568,262,71,36,-31.48142991,-64.23531993,"APROXIMADA","14","Córdoba","14014","Capital","140149909"
